ANO_ESCOLAR	RBD	NOMBRE_ESTA	TIPO_DEPENDENCIA	RURAL_ESTAB	CP_REGION	NOM_REGION	COD_COMUNA	NOM_COMUNA	TOTAL_MATRICULA	TOTAL_DOCENTES	TOTAL_ASISTENTES
2013	31447	ESCUELA ESPECIAL AITUE	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	20	3	6
2013	31450	ESCUELA DE PÁRVULOS JUAN PABLO II	3	0	5	DE VALPARAÍSO                                     	5804	VILLA ALEMANA                                     	0	0	0
2013	31456	ESCUELA ESPECIAL DE LENGUAJE ANGELITOS	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	77	4	2
2013	31508	ESCUELA ESPECIAL Y  DE  PARVULOS AULENCO N° 2	3	0	13	METROPOLITANA DE SANTIAGO                         	13119	MAIPÚ                                             	0	0	0
2013	31494	COL HOSP. CONSTRUYENDO SUEÑOS, CLINICA DAVILA	3	0	13	METROPOLITANA DE SANTIAGO                         	13127	RECOLETA                                          	24	7	0
2013	31495	COLEGIO LOS PENSAMIENTOS DE SAN BERNARDO	3	0	13	METROPOLITANA DE SANTIAGO                         	13401	SAN BERNARDO                                      	177	17	10
2013	31497	ESCUELA  ESPECIAL CASA  NIDO	3	0	13	METROPOLITANA DE SANTIAGO                         	13602	EL MONTE                                          	41	3	1
2013	31498	ESC. ESPECIAL Nº 2413 LEYENDA DE NIÑOS	3	0	13	METROPOLITANA DE SANTIAGO                         	13107	HUECHURABA                                        	55	4	3
2013	31500	ESC. BASICA Nº230 `EL SEMBRADOR CASAS VIEJAS`	3	0	13	METROPOLITANA DE SANTIAGO                         	13201	PUENTE ALTO                                       	353	22	6
2013	31502	ESC ESP PARV ELEFANTE MELODIA, LA GRANJA	3	0	13	METROPOLITANA DE SANTIAGO                         	13111	LA GRANJA                                         	137	8	3
2013	31503	escuela especial gotita blue	3	0	13	METROPOLITANA DE SANTIAGO                         	13120	ÑUÑOA                                             	51	4	2
2013	31506	ESCUELA BASICA  PETRA  COLLEGE	3	0	13	METROPOLITANA DE SANTIAGO                         	13603	ISLA DE MAIPO                                     	0	0	0
2013	31507	ESCUELA  ESPECIAL  TAGORE	3	0	13	METROPOLITANA DE SANTIAGO                         	13119	MAIPÚ                                             	0	0	0
2013	40014	COLEGIO ANTU-LEMU	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	74	13	5
2013	31509	ESCUELA PREMILITAR  GENERAL BERNARDO OHIGGINS RIQUELME	3	0	13	METROPOLITANA DE SANTIAGO                         	13605	PEÑAFLOR                                          	75	14	3
2013	40000	ESC. PARVULOS CASITA DE CRISTAL	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	30	1	2
2013	40001	ESCUELA DE PARVULOS OSITO	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	41	3	4
2013	40006	COLEGIO LEONARDO DA VINCI	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	765	32	21
2013	40007	JARDIN INFANTIL MIS PRIMEROS PASOS 2	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	80	6	4
2013	40008	INSTITUTO DE EDUCACION PARA EL ADULTO	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	234	11	5
2013	40009	CTRO.APOYO A LA EDUC.ESPEC.DE PUTAENDO	2	1	5	DE VALPARAÍSO                                     	5705	PUTAENDO                                          	25	5	8
2013	40010	ESCUELA ESPECIAL SANTA TERESITA	3	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	62	4	4
2013	40012	JARDIN INFANTIL KIM RUKA	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	38	2	3
2013	40013	CTRO.INT.EDUC.ESP.NUEVA SIEMBRA	3	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	119	9	14
2013	40027	COLEGIO PASIONISTAS DE QUILPUE	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	469	36	17
2013	40015	ESCUELA DE LENGUAJE SAN RAFAEL	3	0	5	DE VALPARAÍSO                                     	5803	OLMUÉ                                             	47	3	5
2013	40016	ESC.ESPEC. DE LENGUAJE KAU KALEM	3	0	5	DE VALPARAÍSO                                     	5501	QUILLOTA                                          	149	7	7
2013	40017	COLEGIO INFANTES DE LIMACHE	3	0	5	DE VALPARAÍSO                                     	5802	LIMACHE                                           	143	10	7
2013	40018	ESC. ESPEC. DE TRANST. ESPECIF.DEL LENGUAJE A	3	0	4	DE COQUIMBO                                       	4201	ILLAPEL                                           	148	8	7
2013	40020	JARDIN INFANTIL ARCO IRIS	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	32	1	1
2013	40021	JARDIN INFANTIL KINDERLAND	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	29	1	2
2013	40023	COLEGIO SAN ALBERTO	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6108	MACHALÍ                                           	841	38	25
2013	40024	LICEO TECNICO MUNICIPAL	2	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6111	OLIVAR                                            	387	23	5
2013	40025	LICEO REQUINOA	2	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6116	REQUÍNOA                                          	635	36	29
2013	40026	JARDIN INFANTIL DISNEYLANDIA	4	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	11	5	1
2013	40042	COLEGIO CASTILLA Y ARAGON	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	410	21	11
2013	40028	ESCUELA ESPECIAL NUEVA ESPERANZA	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	79	9	10
2013	40029	LICEO POLIVALENTE PAIHUANO	2	0	4	DE COQUIMBO                                       	4105	PAIGUANO                                          	145	16	9
2013	40030	ESC. ESP. DE LENGUAJE CARITA FELIZ	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	80	4	8
2013	40031	JARDIN INFANTIL VALLE DEL ENCANTO	3	0	5	DE VALPARAÍSO                                     	5501	QUILLOTA                                          	18	1	1
2013	40033	COLEGIO DOMINGO FAUSTINO SARMIENTO	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	342	17	13
2013	40034	ESC.ESP. DE LENGUAJE PATITO MARINO	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	78	4	6
2013	40035	ESCUELA ESPECIAL ACUARELA	3	0	5	DE VALPARAÍSO                                     	5804	VILLA ALEMANA                                     	60	6	9
2013	40037	ESC. ESPECIAL DE LENGUAJE ALIWEN	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	69	4	7
2013	40038	COLEGIO WHIPPLE SCHOOL ORIENTE	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	226	18	7
2013	40041	AULA HOSPITALARIA MALEN-KAI WEÑI	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	0	2	0
2013	40043	COLEGIO SUEÑO DEL MAÑANA	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	746	25	5
2013	40045	CTRO ATENCION A LA DIVERSIDAD RAYUN	3	0	5	DE VALPARAÍSO                                     	5604	EL QUISCO                                         	52	5	5
2013	40047	COLEGIO SANTO TOMAS DE LAS ACACIAS	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	173	18	11
2013	40048	ESC.DISCAPACIDAD INTELECTUAL NADIEL	3	0	5	DE VALPARAÍSO                                     	5605	EL TABO                                           	60	7	6
2013	40049	CTRO.ESTIM.DEL LENGUAJE SAN VALENTIN	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	62	5	3
2013	40050	JARDIN INFANTIL MIS PEQUEÑOS ANGELITOS	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	3	1	4
2013	40051	ESC.ESP.DE TRAST.ESP DEL LENG.MI PANAL	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	148	8	8
2013	40052	ESC. ESP. DE TRANST. ESP DEL LENGUAJE G.MISTR	3	0	4	DE COQUIMBO                                       	4106	VICUÑA                                            	86	5	6
2013	40054	ESCUELA SANTA LAURA	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	233	18	7
2013	40055	ESC. ESP. TRANS. DEL LENG. CORDILLERA SINDEMP	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	175	9	9
2013	40056	ESC ESPECIAL DE LENGUAJE PUCARA	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	81	6	8
2013	40057	JARDIN INFANTIL ARCOIRIS	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	19	2	3
2013	40058	JARDIN INFANTIL MY LITTLE ANGEL	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	15	2	2
2013	40059	JARDIN INFANTIL INDIGO	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	21	1	2
2013	40060	JARDIN INFANTIL MI REINO DE COLORES	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	2	1	0
2013	40061	ESC.ESP.TRANS.ESPEC.DEL LENGUAJE LLAKOLEN	3	0	4	DE COQUIMBO                                       	4301	OVALLE                                            	108	7	8
2013	40062	ESC ESPEC DE LENGUAJE ALONQUEO-BELLOTO	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	43	3	6
2013	40063	ESC.ESPEC.LENGUAJE SAN JOSE	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	77	5	7
2013	40064	COLEGIO ALTA CORDILLERA	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	351	20	9
2013	40065	COLEGIO HERMANO CESAREO GOMEZ	3	0	5	DE VALPARAÍSO                                     	5804	VILLA ALEMANA                                     	127	13	7
2013	40066	ESCUELA DE PARVULOS ARCOIRIS	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	25	1	4
2013	40068	ESCUELA DE LENGUAJE Y TRAST.DE LA COM.PALABRI	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	76	5	4
2013	40071	COLEGIO LANGUAGE SCHOOL	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6301	SAN FERNANDO                                      	77	5	6
2013	40073	COLEGIO MONTE SION	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	196	17	11
2013	40074	ESC.ESP.DE TRAST. ESPEC.DEL LENG.JARDIN DE SU	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	78	5	4
2013	40075	ESCUELA ESPECIAL TERRA MATER	3	0	4	DE COQUIMBO                                       	4301	OVALLE                                            	162	13	15
2013	40076	COLEGIO ADULTOS LAS VIOLETAS	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	396	27	7
2013	40077	ESCUELA ESPECIAL DE LENGUAJE SANTA GEMITA	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	0	2	4
2013	40078	ESCUELA CARDENAL RAUL SILVA HENRIQUEZ	2	1	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6203	LITUECHE                                          	489	35	17
2013	40079	JARDIN INFANTIL MELODIA	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	46	4	6
2013	40080	LICEO FERMIN DEL REAL CASTILLO	2	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6302	CHÉPICA                                           	466	34	19
2013	40082	ESC ESP.DE LENG SAN FRANCISCO DE ASIS	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	74	6	6
2013	40083	ESCUELA ESPECIAL DE LENGUAJE NAHUEL	3	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	115	6	4
2013	40085	ESC.ESPECIAL DE LENGUAJE ANTILLANKA	3	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	88	5	5
2013	40086	JARDIN INFANTIL CARRUSEL	3	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	54	4	5
2013	40089	ESCUELA ESPECIAL DE LENGUAJE LOS ALMENDROS	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	56	5	8
2013	40090	ESCUELA ESPECIAL SANATORIO MARITIMO SN JUAN D	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	71	8	9
2013	40092	JARDIN INFANTIL LAS GOLONDRINAS	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	54	5	4
2013	40093	ESCUELA DE LENGUAJE KOALA	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6303	CHIMBARONGO                                       	97	7	4
2013	40094	JARDIN INFANTIL TESIC-TESAC	3	0	5	DE VALPARAÍSO                                     	5804	VILLA ALEMANA                                     	19	1	2
2013	40081	ESCUELA DE PARVULOS SAGRADO CORAZON DE JESUS	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	25	2	2
2013	40101	COLEGIO NUESTRA ESPERANZA	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6110	MOSTAZAL                                          	303	15	13
2013	40102	ESC. TEC. INTERCULTURAL MIRADOR	3	1	14	DE LOS RÍOS                                       	14108	PANGUIPULLI                                       	68	8	6
2013	40104	ESCUELA TRASTORNO DEL LENGUAJE Y COM. SAMAL	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	45	3	5
2013	40105	JARDIN INFANTIL MUNDO PEQUEÑO	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	16	2	0
2013	40106	ESC. ESPECIAL DE LENGUAJE EDUCERE 	3	0	9	DE LA ARAUCANÍA                                   	9114	PITRUFQUÉN                                        	162	6	14
2013	40107	ESC. ESP. DE LENGUAJE TORNASOL	3	0	9	DE LA ARAUCANÍA                                   	9209	RENAICO                                           	85	4	8
2013	40109	JARDIN INFANTIL LOS ENANITOS	4	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	0	2	1
2013	40110	COLEGIO SAINT MATTHEW	3	0	9	DE LA ARAUCANÍA                                   	9120	VILLARRICA                                        	332	19	19
2013	40111	JARDIN INFANTIL MAGIC GARDEN	3	0	9	DE LA ARAUCANÍA                                   	9101	TEMUCO                                            	79	7	4
2013	40095	ESCUELA RAYEN PAINE	3	1	9	DE LA ARAUCANÍA                                   	9112	PADRE LAS CASAS                                   	25	4	1
2013	40099	LICEO TECNICO PROFESIONAL PAPUDO	2	0	5	DE VALPARAÍSO                                     	5403	PAPUDO                                            	174	23	6
2013	40114	LICEO ORIENTE	2	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6115	RENGO                                             	734	37	21
2013	40115	CENTRO EDUCACIONAL PAULO FREIRE	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6301	SAN FERNANDO                                      	147	10	2
2013	40116	ESCUELA PARTICULAR SAN SEBASTIAN DE CUYINHUE	3	1	14	DE LOS RÍOS                                       	14106	MARIQUINA                                         	32	3	2
2013	40119	ESCUELA ESP. DE LENGUAJE AMANCAY	3	0	9	DE LA ARAUCANÍA                                   	9101	TEMUCO                                            	100	5	7
2013	40121	ESC.ESP.LENGUAJE HUASCO EDUCA	3	0	3	DE ATACAMA                                        	3304	HUASCO                                            	36	3	7
2013	40122	ESC.ESP.DE LENG. MI PEQUEÑO RINCON	3	0	5	DE VALPARAÍSO                                     	5303	RINCONADA                                         	66	3	4
2013	40123	ESCUELA ESPECIAL DE LENGUAJE GABRIELA MISTRAL	3	0	5	DE VALPARAÍSO                                     	5704	PANQUEHUE                                         	47	5	6
2013	40124	ESC. ESP. LENG. JOSE GRIMALDI ACOTTO	3	0	12	DE MAGALLANES Y DE LA ANTÁRTICA CHILENA           	12101	PUNTA ARENAS                                      	98	4	13
2013	40125	COLEGIO PUMAHUE	4	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	463	40	8
2013	40112	COLEGIO DE ADULTOS AGUILA REAL	3	0	9	DE LA ARAUCANÍA                                   	9101	TEMUCO                                            	163	12	3
2013	40113	ESC.ESP. DE LENGUAJE RAYITO DE SOL	3	1	14	DE LOS RÍOS                                       	14106	MARIQUINA                                         	25	3	2
2013	40130	ESCUELA ESPECIAL DE LENGUAJE ILWEN	3	0	9	DE LA ARAUCANÍA                                   	9101	TEMUCO                                            	119	7	9
2013	40132	JARDIN INFANTIL SNOOPY	3	0	5	DE VALPARAÍSO                                     	5101	VALPARAÍSO                                        	87	8	8
2013	40133	ESCUELA 	2	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6115	RENGO                                             	86	8	0
2013	40135	ESCUELA ESPECIAL PEHUEN	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6107	LAS CABRAS                                        	56	5	5
2013	40136	ESCUELA ESP.DE LENGUAJE AMANCAY	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6116	REQUÍNOA                                          	53	3	5
2013	40137	COLEGIO SINAI	3	0	11	DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO      	11201	AYSÉN                                             	149	14	10
2013	40138	ESCUELA DE LENGUAJE DIDASKALOS	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	111	6	10
2013	40140	ESC. ESP. DE LENGUAJE LOS GIRASOLES LTDA.	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	145	8	8
2013	40141	ESCUELA ESPECIAL DE LENGUAJE SANTA ANA	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	53	3	7
2013	40126	COLEGIO RAUL SILVA HENRIQUEZ	2	0	4	DE COQUIMBO                                       	4301	OVALLE                                            	569	37	24
2013	40127	ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS	3	0	5	DE VALPARAÍSO                                     	5702	CATEMU                                            	83	4	7
2013	40144	JARDIN INFANTIL CURIE	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	44	3	0
2013	40145	ESCUELA ESPECIAL GERMINA	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	53	9	11
2013	40146	COLEGIO SAN RAMON	3	1	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	166	15	9
2013	40149	ESC.LENGUAJE SAN SEBASTIAN DE MAFIL	3	0	14	DE LOS RÍOS                                       	14105	MÁFIL                                             	80	5	3
2013	40150	ESC. DE LENGUAJE MI SILABARIO	3	0	14	DE LOS RÍOS                                       	14106	MARIQUINA                                         	50	3	7
2013	40152	ESCUELA ESPECIAL MI SOL	3	0	14	DE LOS RÍOS                                       	14202	FUTRONO                                           	6	1	0
2013	40153	JARDIN INFANTIL ESTRELLITA DE BELEN	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	46	2	2
2013	40154	ESCUELA DE LENGUAJE NUEVO INTI	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	73	6	7
2013	40155	COLEGIO DIEGO VELÁZQUEZ	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	560	28	14
2013	40142	ESC. ESP. DE LENGUAJE MI CASTILLO	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	141	6	9
2013	40143	ESCUELA ESPECIAL DE LENGUAJE LE PAROLE	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	96	5	6
2013	40158	ESCUELA ESPECIAL DE LENGUAJE FANTASIA	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	44	5	5
2013	40159	ESC ESP DE LENG RAMONA HENRIQUEZ ORTEGA 	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	84	4	7
2013	40160	CTRO.EDUCACION INTEGRADA DE ADULTOS SAN FRANC	3	0	5	DE VALPARAÍSO                                     	5802	LIMACHE                                           	162	8	3
2013	40161	ESCUELA DE LENGUAJE LA UNION	3	0	14	DE LOS RÍOS                                       	14201	LA UNIÓN                                          	48	2	6
2013	40163	ESCUELA ESPECIAL DE LENGUAJE CASTILLO DE PALA	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	57	4	7
2013	40164	ESC.ESP.LENG.ESTRELLITA MUSIKAL DE ARICA	3	0	15	DE ARICA Y PARINACOTA                             	15101	ARICA                                             	46	4	6
2013	40166	ESC.ESP.LENG.HABLAPALABRAS	3	0	15	DE ARICA Y PARINACOTA                             	15101	ARICA                                             	30	4	6
2013	40167	ESC.ESP.DE LENGUAJE MAS SOL	3	0	5	DE VALPARAÍSO                                     	5801	QUILPUÉ                                           	123	6	7
2013	40156	JARDIN INFANTIL WILLKA	4	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	8	3	2
2013	40157	ESC ESP TRAST DE LA COMUN ARUSIÑA LAS TARKAS	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	57	4	3
2013	40171	ENGLISH COLLEGE SAGRADO CORAZON DE MARIA	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	48	6	2
2013	40172	ESCUELA ESP. DE LENGUAJE ILLAWARA	3	0	15	DE ARICA Y PARINACOTA                             	15101	ARICA                                             	109	12	14
2013	40173	ESCUELA ESPECIAL DE LENGUAJE VICTORIA	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	79	4	7
2013	40174	ESCUELA ESPECIAL EL TENVILU	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	165	14	14
2013	40176	COLEGIO SAN MATIAS	3	0	3	DE ATACAMA                                        	3202	DIEGO DE ALMAGRO                                  	114	11	2
2013	40177	COLEGIO IRQIILLARIY	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	121	7	3
2013	40178	ESC. ESPECIAL LENGUAJE ABRACADABRA	3	0	9	DE LA ARAUCANÍA                                   	9202	COLLIPULLI                                        	101	6	6
2013	40181	JARDIN INFANTIL Y SALA CUNA DEL ANGEL	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	114	4	3
2013	40168	ESC.ESP.LENG LOS BENJAMINES	3	0	15	DE ARICA Y PARINACOTA                             	15101	ARICA                                             	88	5	5
2013	40169	COLEGIO DIFERENCIAL COLIBRÍ 	3	0	15	DE ARICA Y PARINACOTA                             	15101	ARICA                                             	27	5	8
2013	40170	ESCUELA ESPECIAL DE LENGUAJE COMPAÑIA DE JESU	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	118	6	1
2013	40187	PARVULARIO HAPPY CHILDREN	3	0	5	DE VALPARAÍSO                                     	5502	LA CALERA                                         	17	2	1
2013	40189	ESCUELA BASICA RIN CON DE PALABRAS	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	131	10	8
2013	40190	ESCUELA ESPECIAL DE LENGUAJE LOS COLORES	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6101	RANCAGUA                                          	71	3	5
2013	40191	JARDIN INFANTIL MONTESSORI SAN ANDRES	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6310	SANTA CRUZ                                        	26	2	3
2013	40192	ESCUELA ESPECIAL DE LENGUAJE PLAYLAND	3	0	5	DE VALPARAÍSO                                     	5804	VILLA ALEMANA                                     	114	6	9
2013	40193	ESCUELA ESPECIAL DE LENGUAJE FLOR DEL VALLE	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	130	8	8
2013	40194	COLEGIO DOMINGO SANTA MARIA	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	638	30	23
2013	40184	COLEGIO ESTACION	3	0	3	DE ATACAMA                                        	3101	COPIAPÓ                                           	371	17	11
2013	40185	JARDIN INFANTIL LONDON INTERNATIONAL ACADEMY	4	0	5	DE VALPARAÍSO                                     	5502	LA CALERA                                         	18	3	1
2013	40186	COLEGIO DE ADULTOS GALILEO	3	0	4	DE COQUIMBO                                       	4301	OVALLE                                            	255	12	7
2013	40203	COLEGIO HERIBERTO BALDINO ACUÑA CASTILLO	3	1	14	DE LOS RÍOS                                       	14107	PAILLACO                                          	60	3	3
2013	40204	ESCUELA ESPECIAL DE LENGUAJE PEQUEÑAS VOCES	3	0	5	DE VALPARAÍSO                                     	5704	PANQUEHUE                                         	43	3	5
2013	40205	ESCUELA ESPECIAL COANIL	3	0	1	DE TARAPACÁ                                       	1107	ALTO HOSPICIO                                     	116	10	15
2013	40206	CENT.DE EDUC.INTEG.DE ADULT.PUELMAPU	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	155	15	8
2013	40207	ESCUELA ESPECIAL PAX TERRA	3	1	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	70	4	4
2013	40208	COLEGIO TECNICO PROFESIONAL ALTUE	3	0	4	DE COQUIMBO                                       	4102	COQUIMBO                                          	150	24	3
2013	40195	ESC. ESP. DE LENG. SAN JOSE DE MONT	3	0	4	DE COQUIMBO                                       	4303	MONTE PATRIA                                      	73	6	2
2013	40197	ESC ESPECIAL DE LENGUAJE KUNAMASTA	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	46	3	4
2013	40200	JARDIN INFANTIL EL MUNDO DE LOS ANGELITOS	3	0	4	DE COQUIMBO                                       	4101	LA SERENA                                         	0	0	2
2013	40202	COLEGIO MONTESSORI MILLANTÚ	4	0	5	DE VALPARAÍSO                                     	5804	VILLA ALEMANA                                     	90	14	0
2013	40217	ESCUELA ESPECIAL CLUB DE LEONES CRUZ DEL SUR	3	0	12	DE MAGALLANES Y DE LA ANTÁRTICA CHILENA           	12301	PORVENIR                                          	12	2	5
2013	40218	CENTRO DE RETOS MULTIPLES EDUCAR Y CRECER	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	35	4	6
2013	40219	COLEGIO SAGRADA FAMILIA	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6104	COLTAUCO                                          	109	7	4
2013	40225	ESC. ESP. LENG. SEMILLITAS DE AMOR	3	0	15	DE ARICA Y PARINACOTA                             	15101	ARICA                                             	72	4	8
2013	40226	ESCUELA ESPECIAL LOS ARRAYANES	3	0	14	DE LOS RÍOS                                       	14108	PANGUIPULLI                                       	31	4	8
2013	40209	ESCUELA ESPECIAL DE LENGUAJE ELEFANTE MELODIA	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6301	SAN FERNANDO                                      	134	6	10
2013	40210	ESC ESP DE LENGUAJE NIDOS DEL SABER	3	0	1	DE TARAPACÁ                                       	1101	IQUIQUE                                           	74	5	5
2013	40212	ESCUELA ESPECIAL DE LENGUAJE CHISPITAS ALEGRE	3	0	5	DE VALPARAÍSO                                     	5109	VIÑA DEL MAR                                      	96	4	3
2013	40213	ESCUELA DE PARVULOS ARCA DE NOE	3	0	5	DE VALPARAÍSO                                     	5601	SAN ANTONIO                                       	18	1	3
2013	40216	ESCUELA ESPECIAL DE LENGUAJE MONTSERRAT EDUCA	3	0	5	DE VALPARAÍSO                                     	5702	CATEMU                                            	70	5	5
2013	40237	ESCUELA ESPECIAL DE LENGUAJE ANTUPIREN	3	0	6	DEL LIBERTADOR BERNARDO OHIGGINS                  	6115	RENGO                                             	103	5	7
2013	40239	ESCUELA ESPECIAL ESPERANZA VIVA	3	0	10	DE LOS LAGOS                                      	10301	OSORNO                                            	8	4	3
